id,created_at,text
1287457778550870018,2020-07-26 18:40:28,@albuquerque_af https://t.co/4uvDs363MD
1287456999601471489,2020-07-26 18:37:23,@priamo_a TMJ 🥳
1287452063673266183,2020-07-26 18:17:46,@ai0ps 🤗
1287450532030881793,2020-07-26 18:11:41,"Calendário de Resultados 2T20 dessa semana: 

Seg. #ENBR3 #CRFB3 
Ter. #CIEL3 #BEEF3 #SMLS3 
Qua. #SANB11 #ECOR3 #RENT3 #VALE3 #LOGG3 #ODPV3 #MULT3 #TIMP3 #VIVT4 
Qui. #BBDC4 #ABEV4 #EGIE3 #TRPL4 #USIM5 #PETR4 #PRIO3 #CSMG3 #FLRY3"
1287442713625989126,2020-07-26 17:40:37,@putssssmanu @cafecomferri Kakakakaakakkakaa
1287438174667538432,2020-07-26 17:22:34,https://t.co/Oi1nVBLBki https://t.co/YyMNPpffJG
1287431087912886272,2020-07-26 16:54:25,@DrJosevalladao @sergiosanita @FelipePontesPB @MoverTC @cafecomferri 👏👏👏👏
1287421363658031107,2020-07-26 16:15:46,@lnunesjr O @filipesabara é o único competente para o cargo!
1287420749888794624,2020-07-26 16:13:20,@lnunesjr Como o Covas ta em primeiro???????
1287420020243537921,2020-07-26 16:10:26,@caperobelli DESCONHEÇO SINAL MELHOR QUE ESSE
1287414286533505026,2020-07-26 15:47:39,"@AtiradorOvo @sergiosanita @FelipePontesPB @MoverTC @cafecomferri Que bom! O importante é se manter informado sempre, seja lá de qual fonte for, desde que esteja ao lado de profissionais qualificados! Conte sempre com o TC! 👏"
1287413002476691457,2020-07-26 15:42:33,@AtiradorOvo @sergiosanita @FelipePontesPB @MoverTC @cafecomferri Que bolha? Estou compartilhando o que eu faço para me manter informada e me ajuda muito! Não vejo problema nisso. Bom domingo!
1287399748538966016,2020-07-26 14:49:53,"@joaofoppelt @sergiosanita @FelipePontesPB @MoverTC @cafecomferri “Roteiro simples” 
“para se manter informado” 

Esse é o mínimo! Tem que fazer todos os cursos da plataforma para estudar e aprender!"
1287397750246604800,2020-07-26 14:41:57,"Roteiro simples de estudos do fds para se manter informado para a semana: 

- Assistir o Giro Semanal do @sergiosanita 
- Ler os principais textos da semana do @FelipePontesPB
- Conferir as notícias que saíram no @MoverTC  
- Assistir o @cafecomferri às 22h30

Não tem segredo!"
1287363800212090881,2020-07-26 12:27:02,"RT @tcmemesbr: Em breve...
#varongawar https://t.co/bvthZJcQoW"
1287355349549363200,2020-07-26 11:53:27,@omarajame https://t.co/vFWPBg79nw
1287353338401611786,2020-07-26 11:45:28,@fendzzo @cafecomferri @albuquerque_af @FerraoMauricio @omarajame @FerronatoDaniel Kakakakakakakakakakkaa https://t.co/Qzxs7R8RN6
1287352985681629186,2020-07-26 11:44:04,@rodrigomarcio @tcmemesbr @albuquerque_af @cafecomferri Não acredito kkkkkkkkkkkkkkkkkkkk muito bom! 😆
1287352235178045440,2020-07-26 11:41:05,@pepe_alecrim @albuquerque_af @cafecomferri @MoverTC @felipevecorleta
1287192953392332802,2020-07-26 01:08:09,@rodrigomarcio @albuquerque_af @cafecomferri Abre a embaixada lá @felipevecorleta
1287192579327614977,2020-07-26 01:06:40,@BrunoCorreiaBCS @albuquerque_af Um gif fala mais que mil palavras https://t.co/r54QoJJtG4
1287186180266700800,2020-07-26 00:41:14,@albuquerque_af @pedromdrsantos https://t.co/eK3qWOr4o2
1287184810943950850,2020-07-26 00:35:48,Que horas cada um vai começar a cuidar da sua própria vida mesmo?
